label	ID1	ID2
+1	Q9ULJ6	Q7CGN1
+1	Q15810	Q7CH24
+1	Q14839	Q8ZAC2
+1	O95197	Q8ZEC9
+1	P55196	Q8CLU2
+1	P30048	Q7CFV9
+1	Q9UH99	Q8ZAR3
+1	P50502	Q8ZJG9
+1	Q9Y3C0	Q8D169
+1	O00560	Q7CG44
+1	Q8IX62	Q7CKA9
+1	Q14686	Q7CJM5
+1	O60244	Q8ZAB3
+1	Q969X1	Q8D1J9
+1	P20073	Q8ZB39
+1	Q9H792	Q8ZHZ4
+1	Q7L5D6	Q7CL85
+1	Q9H2D6	Q8ZEX9
+1	P04440	Q7CHV2
+1	O60234	Q7CGF4
+1	Q9BUE6	Q9R8C5
+1	Q00994	O68742
+1	P14384	Q7CHV2
+1	O14879	Q8CZK5
+1	Q16719	Q7CG77
+1	Q9Y6Q9	Q8CL86
+1	P30512	Q7CGH6
+1	P17980	Q7CG90
+1	Q9HCI5	Q8ZAW9
+1	Q53G59	Q8ZDJ6
+1	Q9BZF1	Q7CFV9
+1	P61769	Q8D192
+1	Q9ULJ6	Q8ZHF1
+1	Q5T124	Q7CIK3
+1	Q9BUH6	Q7CL79
+1	Q8N2S1	Q8ZCW0
+1	O43491	Q7CKZ7
+1	Q8IYL3	Q7CJF3
+1	P42226	Q7CL87
+1	Q12996	Q8CWH7
+1	P16284	Q7CGH6
+1	P19838	Q7CKQ1
+1	Q6ULP2	Q8ZJ79
+1	P15036	Q8ZHI8
+1	Q5M775	Q8ZGA1
+1	P50395	Q7CJG2
+1	P13693	Q7CJ44
+1	Q9H0C5	Q7CL30
+1	Q6ZV49	Q8ZGY5
+1	P04275	Q8D0V0
+1	Q03167	Q7CH24
+1	Q13137	Q7CGN8
+1	Q99828	Q74RZ6
+1	Q5VZF2	Q7CIA2
+1	P19838	Q8D1A4
+1	Q8TEE7	Q8ZCT9
+1	Q16678	Q8ZJL7
+1	Q5TYM6	Q7CFW7
+1	P48995	Q8ZEL7
+1	O14907	Q7CIU3
+1	Q15599	P58700
+1	Q99805	Q8D0D4
+1	Q96BY2	Q7CIW0
+1	Q15751	Q8CKC4
+1	P28066	Q7CJ39
+1	P19838	P31527
+1	P29279	Q8D0L8
+1	O14786	Q7CJ97
+1	Q7L3B6	Q8D1P8
+1	P61769	Q7CIS3
+1	Q9NWB6	P58543
+1	P13501	Q7CG08
+1	P31150	Q7CG20
+1	P19838	P69974
+1	P01871	Q7CJU6
+1	Q32P51	Q8D0D3
+1	Q9UMR2	Q7CIT1
+1	P09651	Q8ZDX8
+1	O00560	Q8ZEU8
+1	O43699	Q8ZHG3
+1	P27816	Q8ZFX5
+1	Q9NYB0	Q7CI00
+1	P13501	Q7CFR7
+1	P30519	Q7CJE9
+1	P56279	Q7CJG3
+1	P19838	Q7CFV8
+1	P01732	Q7CKM5
+1	Q86UR1	Q8D0R4
+1	Q01581	Q7CH44
+1	P17931	Q7CGR6
+1	Q8NDB2	Q7CKY8
+1	P30520	Q7CKD4
+1	Q96PV0	Q8CKM1
+1	Q9NRY6	Q7ARD3
+1	Q7Z3K3	Q8ZH96
+1	O60711	Q8ZBT8
+1	Q9GZM7	Q8CWI4
+1	P31146	Q7CIG7
+1	P57764	Q7CGM2
+1	Q02297	Q7CGR6
+1	Q6ZSB9	P68587
+1	Q30154	Q7CHE6
+1	P41227	Q7CHF5
+1	O60238	Q7CIP6
+1	Q5VU43	Q7CHL6
+1	Q12802	Q7ARB9
+1	Q9BTE6	Q8D166
+1	P14618	Q7CFX4
+1	Q99715	Q7ARB3
+1	Q92982	Q7CJI0
+1	Q9NR56	Q7CI92
+1	Q07157	Q8CKB6
+1	P55822	Q7CJD2
+1	Q9UNM6	Q8ZEC9
+1	P19838	Q8ZCK2
+1	P35555	Q8ZCV9
+1	P23528	Q8D0X3
+1	Q659B4	Q7CHD8
+1	P13693	Q7CHZ0
+1	P52597	Q7CHZ0
+1	Q9NQB0	Q7CJE7
+1	Q92854	Q8ZAB3
+1	Q2TB18	P17778
+1	Q9Y4C4	P68587
+1	Q9H9F9	Q8ZBG8
+1	Q9Y4J8	Q7CG01
+1	P09871	Q7CKP0
+1	Q16534	Q56956
+1	P06702	Q8ZIL5
+1	Q9UHY1	Q7CHC7
+1	Q9GZM7	Q8CZL4
+1	Q9NY15	Q8ZCT9
+1	Q12899	Q8ZA84
+1	Q12789	Q0WDR2
+1	P02452	Q8D1R8
+1	Q8N8C0	Q7CIT1
+1	Q9P2I0	Q7CIG0
+1	Q96JI7	P74989
+1	P46379	Q7CJK1
+1	O15371	Q8CZR4
+1	Q9NU22	Q8ZFX5
+1	Q9Y3B2	Q8D1M8
+1	P46939	Q8ZHK5
+1	P61769	Q7CKA0
+1	Q9HD45	Q7CL81
+1	Q9BX97	Q7CG01
+1	P06396	Q7ARF1
+1	Q2M3G4	Q7CJQ8
+1	Q10587	Q8CZQ9
+1	O75626	Q7CL29
+1	Q8WU58	Q8D184
+1	Q15029	Q8CZM8
+1	P46939	Q7ARH5
+1	P57088	Q8ZC32
+1	Q96Q07	Q7CG91
+1	Q2NL98	Q7CGF2
+1	O14494	Q8D0Z4
+1	P20073	Q8ZDX4
+1	O96007	Q8D0H5
+1	O75533	Q8ZIL4
+1	P30408	Q7CFP2
+1	P53804	Q7CFV5
+1	O75843	Q9ZC68
+1	Q13610	Q7CHR5
+1	Q9NY15	Q7CHP0
+1	Q9UKJ3	Q8D0C5
+1	Q92827	Q8D0N9
+1	P22223	Q7ARD3
+1	Q9UPQ9	Q7CKG1
+1	P41182	Q8D184
+1	P19838	Q8ZEL2
+1	P55199	O68742
+1	Q9H6W3	Q7CHG5
+1	P19838	Q7CKD1
+1	Q9P267	Q7CGS4
+1	Q9ULJ6	Q7CHP1
+1	Q92734	Q8D1J9
+1	P06748	Q7ARD3
+1	Q9Y2Z0	Q7CGT9
+1	Q9H0A8	Q8D0C8
+1	O00193	Q7ARN6
+1	Q9HCM1	Q8ZIH1
+1	Q9HCM1	Q8D1D2
+1	Q06643	Q8ZII0
+1	O75427	Q7CFN3
+1	P35611	Q8CZF9
+1	Q6P0P0	Q7CJH0
+1	Q9NQ29	Q7CG01
+1	Q4LDE5	Q7CGR9
+1	Q96LD4	Q7CH90
+1	Q86TG7	Q9F287
+1	Q9P267	Q8ZDG9
+1	Q9ULJ1	Q9ZC49
+1	Q9P2X3	Q8CLM4
+1	Q09013	Q7CFV7
+1	P30048	Q8ZI61
+1	P21810	Q7CHM6
+1	Q9HCM1	Q8CZZ7
+1	P04233	Q8ZJL7
+1	P23193	Q8ZJJ5
+1	Q12882	P46359
+1	P51825	Q7CHR3
+1	Q6PKC3	Q8D041
+1	P25963	Q8ZH00
+1	P00558	Q7ARH3
+1	Q9NPI8	Q8ZHG0
+1	Q16181	Q7CL85
+1	Q9NY93	Q8D0N7
+1	Q9UJW9	Q8ZIX0
+1	P31153	Q8ZEG8
+1	P48995	Q8D1R8
+1	P60842	Q8ZFU4
+1	Q8NDV7	Q7CLA9
+1	Q96EP0	Q0WJY2
+1	P14618	Q7CGR9
+1	Q9BRX5	Q7CG61
+1	P51572	Q8ZIL4
+1	Q9NTJ3	Q7CFP8
+1	Q9NRZ9	Q8Z9U3
+1	P26599	O68776
+1	Q13614	Q8D1P8
+1	Q9NZM5	Q8ZFX5
+1	Q8TBY8	Q8CZZ7
+1	Q9HD43	Q8CZW4
+1	O43865	Q8D1A1
+1	Q14005	Q7CG91
+1	Q01581	Q7CKG1
+1	Q5VZ03	Q7CGC7
+1	P18031	Q8D131
+1	Q14254	Q7CKA9
+1	Q86VP1	Q8ZH40
+1	Q96SU4	Q8ZHG7
+1	P61769	Q8ZAC2
+1	P30084	Q7CHB5
+1	P01877	Q8ZCP4
+1	Q9NPH2	Q8CZM8
+1	O95751	Q7CIL3
+1	Q86X52	Q7CGI4
+1	Q9GZT6	Q7CIW0
+1	Q9BRW1	Q7CHC8
+1	Q10567	Q74R28
+1	Q8WUM4	Q8ZG09
+1	P62140	Q8ZAQ2
+1	Q9Y450	Q8CLF6
+1	Q9BSJ5	Q8CKW7
+1	P25786	Q8ZIC6
+1	P43686	Q7CL85
+1	P30480	Q7ARD3
+1	Q16769	Q8D0R8
+1	Q13315	Q8ZBC2
+1	Q9NRY6	Q8ZJ74
+1	Q9UKK3	Q8ZFB2
+1	Q9BYV9	Q8D169
+1	P42226	Q8D014
+1	Q92827	Q7CGH9
+1	Q96PV6	Q7CJF3
+1	P07602	Q8D1J9
+1	Q96AE4	Q7CFN1
+1	P55795	Q8ZA76
+1	Q92560	Q8ZA28
+1	Q8WXA9	P68587
+1	Q2NL98	Q8D1N7
+1	O75807	Q7CIM3
+1	P30504	Q8ZBN6
+1	Q6ZV49	Q8CWH0
+1	P09132	Q7CKU7
+1	P41229	P58492
+1	P13747	Q8CL08
+1	P12956	O68740
+1	Q9UHB9	Q8ZB41
+1	Q9ULJ1	Q7ARK4
+1	P16220	Q8CZU2
+1	P23142	Q7CJT3
+1	Q8WU58	Q7CK09
+1	P26641	Q8D052
+1	P01871	Q7CG38
+1	Q7Z7A1	Q7CFQ1
+1	P26641	Q8ZA85
+1	P63261	Q7CHD7
+1	Q99612	Q8D0V8
+1	P51523	Q8CL86
+1	Q10587	Q8CZG2
+1	Q9HCA8	Q7CKH1
+1	O15033	Q8ZFX8
+1	Q92888	Q7CHE2
+1	P19838	Q8CKD8
+1	Q9NWH9	Q8D0R5
+1	Q8TD16	Q7CHG1
+1	P42226	Q7CJ44
+1	O95479	Q8CZV1
+1	P41002	Q8D0D4
+1	P29401	Q8D020
+1	O43312	Q8D1P4
+1	Q96J86	Q7CFX2
+1	Q3MIN7	Q8ZDJ2
+1	Q9H173	Q7CL26
+1	O00182	Q7CJI6
+1	Q8WYH8	Q8ZAQ2
+1	P60709	Q7CGS9
+1	Q5T5D7	Q8CKF8
+1	Q15075	Q7CIZ3
+1	P63244	Q7CHI8
+1	P09917	Q8CLD8
+1	Q96GX9	Q8D162
+1	P67809	P68587
+1	Q01860	Q7CKD3
+1	Q9UMN6	Q8CLT1
+1	Q9UNE2	Q8CZV0
+1	Q8N2S1	Q7CFY4
+1	P04233	Q7CJE7
+1	Q13123	Q8ZHG3
+1	A2RUS2	Q7CGW9
+1	P26641	O68740
+1	P04233	Q7CJ44
+1	Q16666	Q8ZED8
+1	Q96JB5	Q8D015
+1	Q14994	Q8CZM5
+1	P14314	Q8D169
+1	P30519	Q8ZBM0
+1	Q8IVE3	Q7ARD3
+1	Q9C029	Q7CGK0
+1	Q12841	Q8D017
+1	O00165	Q8ZBU3
+1	P09488	Q8D1N9
+1	P14859	Q7ARK4
+1	P02452	Q8CZY7
+1	Q13315	Q57159
+1	P30512	Q7CGS9
+1	P01834	Q7CG38
+1	Q6L5J4	Q8CK83
+1	Q9UHI8	Q7CIM3
+1	P34932	Q8ZHK5
+1	Q15700	Q7ARA5
+1	P22392	Q7CKK4
+1	Q96JJ6	Q7CK92
+1	Q5JTJ3	Q7CJP7
+1	P12956	Q7ARD3
+1	P01591	Q7CH97
+1	Q92802	Q7CJQ8
+1	Q8N699	Q8D1P8
+1	P00352	Q7CJF3
+1	O60290	Q7CHF5
+1	Q8NHG8	Q8ZI64
+1	O60759	Q7CGA8
+1	Q59GM9	Q8ZHI8
+1	Q9UJ70	Q8ZBM5
+1	Q8NEM7	Q7CG98
+1	P28799	Q8D090
+1	P06702	Q8ZBV2
+1	Q8WXA9	Q7CJV9
+1	Q8N5D6	Q8CZL7
+1	O00507	Q7CL85
+1	P52739	Q8D1Q7
+1	Q86SG4	Q7ARD3
+1	Q14192	Q8CZY2
+1	Q12882	Q8D1P6
+1	P15529	Q8ZIL5
+1	Q8WZ64	Q8ZAS8
+1	Q709C8	Q7CKA0
+1	O15269	Q7CIY0
+1	O43765	Q7CIG9
+1	Q8TCJ2	Q8CZW4
+1	Q7L622	Q7CKD3
+1	O00165	Q8ZIY3
+1	Q92685	Q8ZBL9
+1	P67812	Q7CL85
+1	Q9UBB9	Q7CK42
+1	P05091	Q7CGS8
+1	P01857	P17778
+1	P04275	Q7CHH1
+1	Q8WXI9	Q8CLC4
+1	Q13277	Q8CKB6
+1	Q15021	Q8CK80
+1	Q8IUN7	Q7ARD3
+1	Q7L2H7	Q8D015
+1	Q6UX65	O68752
+1	Q08117	Q7CHI6
+1	Q14790	Q7CH24
+1	Q14677	Q8CKM1
+1	P29401	Q8D035
+1	Q9P267	Q7CHX9
+1	P04233	Q8Z9U1
+1	P61769	O68752
+1	P31153	Q7CJI0
+1	Q9ULD4	Q7CHB4
+1	Q9NR56	Q8ZF52
+1	O75643	Q8D1A4
+1	Q99941	Q8CWH5
+1	Q7Z309	Q8CZW8
+1	O60716	Q7CIG7
+1	P15822	Q8Z9S7
+1	Q15746	Q7CK47
+1	Q9H3N1	Q8ZBZ9
+1	Q15773	P68587
+1	O60315	Q8D0Q9
+1	Q9P1T7	Q7CHN2
+1	Q9HCC8	Q7CGN1
+1	P30040	Q8CLE0
+1	Q6NX49	Q8CZZ7
+1	O43542	Q7CIW0
+1	P61769	Q8D0R4
+1	P78318	Q8ZDF8
+1	Q5TGY3	Q8ZHG8
+1	Q9UKK3	Q7CIM3
+1	O75629	Q7CHW4
+1	O14908	Q7CKC3
+1	Q8IZ83	Q8ZEL9
+1	P20036	Q7CGN7
+1	Q92614	Q8D169
+1	P51815	Q7CHF6
+1	P09211	Q7CKR1
+1	P52747	Q8CKA6
+1	Q9HCC8	Q8ZD12
+1	Q7Z3K3	Q7CGZ1
+1	P30480	P68587
+1	Q01804	Q7CJH7
+1	Q8TF39	P58411
+1	O95905	Q8D033
+1	P11277	Q8ZDX4
+1	Q9NRA2	O68743
+1	P16989	Q7CKF7
+1	Q96AE4	Q8ZIM0
+1	P01034	Q8ZH37
+1	Q8WV24	Q8D016
+1	Q96L73	Q8ZA76
+1	Q6DJT9	Q8CZT4
+1	O75703	Q7CGJ4
+1	P54259	Q8ZA76
+1	O95810	Q8ZG09
+1	P51991	Q7CGT3
+1	Q9Y3X0	Q7CI41
+1	Q9H0B6	Q7CL31
+1	P37198	Q8ZJB3
+1	P42226	Q8ZDX8
+1	P35555	Q7CHR9
+1	P04275	Q7CFY4
+1	Q12802	Q8D0D4
+1	O94842	Q7CL42
+1	Q99805	Q7ARD3
+1	Q9H0Z9	Q7CG19
+1	Q9NY15	Q7CGK0
+1	Q9NS62	Q7CI00
+1	Q13207	Q8CLT3
+1	Q13614	Q8ZH40
+1	Q9NY15	Q7CGD0
+1	Q8NI08	Q8D0R7
+1	O95295	Q8CZZ7
+1	P25791	Q8ZEJ5
+1	O14732	Q8CKM5
+1	Q14498	Q8ZAQ1
+1	Q15417	Q7CHC7
+1	Q9HCK8	Q8CL89
+1	Q96PV6	Q8ZCQ2
+1	Q9NY15	Q9ZC61
+1	P14784	Q7CKP5
+1	P42704	Q9Z381
+1	Q01629	Q8D0Z3
+1	Q9NR12	Q8ZAN0
+1	P48730	Q7CL26
+1	Q9Y287	Q8D0S2
+1	P78552	P17778
+1	Q9P267	Q8CZT7
+1	O00479	Q8CZY0
+1	P26358	P69992
+1	P08069	Q8D191
+1	P35579	Q74YF9
+1	Q9Y520	Q8ZGR6
+1	Q8NBK3	Q8CLF6
+1	Q86V87	Q7CFW7
+1	Q9UKY1	Q8ZAR2
+1	P0C0L4	Q7CJV3
+1	O95271	Q7CIK1
+1	P46940	Q8ZHG0
+1	P14618	Q7CHD2
+1	Q96AX9	Q8D1R1
+1	Q9UK73	Q8ZH09
+1	O00629	Q8D1P8
+1	P46977	Q7CIL8
+1	P61011	P74989
+1	Q9P0L0	Q8D1S0
+1	P19838	Q8ZGJ9
+1	Q01629	Q7CGG3
+1	P09326	Q8D0Z3
+1	Q9ULJ1	Q7CL78
+1	Q99598	Q8CZK5
+1	Q92620	Q7CGA9
+1	P49796	P68587
+1	Q8N137	Q8D1G2
+1	Q96QK1	Q7ARD3
+1	A2A3L6	Q8ZC18
+1	Q14677	Q8ZD27
+1	O94979	Q8D1F5
+1	O75340	Q8D0P1
+1	P13598	Q7CHC7
+1	O43464	Q7CKC3
+1	Q92766	Q7CG07
+1	P53634	Q8ZHI8
+1	Q8IZM6	Q8ZHZ5
+1	Q9Y3S1	Q8D1P4
+1	Q96HM7	Q8Z9R8
+1	Q9HCK3	Q8CZV1
+1	P35555	Q8D0R9
+1	O43866	Q7CIL8
+1	P19838	Q7CII9
+1	O60447	O68749
+1	Q96JB2	Q7CG01
+1	O43670	Q8ZII0
+1	O00410	Q7ARD3
+1	O43747	Q7CJ44
+1	P22626	Q8D008
+1	P04233	Q7CGR6
+1	Q7KZ85	Q7CIW0
+1	Q96EN9	Q8D0R4
+1	Q8IZH2	Q9ZC68
+1	Q9Y4E1	Q8ZBP8
+1	Q10587	Q8ZGR6
+1	P43403	Q7CH74
+1	P09488	Q8CK76
+1	P14543	Q8D0Q9
+1	P09960	Q8D0M8
+1	Q9C029	Q8ZIK3
+1	Q9UEE5	Q8D174
+1	P35579	Q8ZFB2
+1	A6NM11	Q7CKA1
+1	P07333	Q8ZCQ2
+1	Q8N2S1	Q8ZEV7
+1	P04233	Q8ZA34
+1	Q9GZM7	Q7CGW9
+1	O94813	Q8CLC4
+1	P46939	Q8D1J9
+1	Q4L180	Q7CH40
+1	Q15365	Q7CIC2
+1	Q9NY15	Q7CJH1
+1	P17931	Q7ARH3
+1	P30480	Q7CFV5
+1	Q9H8E8	Q7CGN6
+1	Q96LM7	Q8D034
+1	Q14677	Q7CKV4
+1	Q15366	Q7CL39
+1	Q5D0E6	Q7CHG5
+1	A8K7X3	Q8CKI8
+1	Q9NRQ2	Q7CGN8
+1	Q96RW7	Q7CKZ7
+1	P40305	Q8ZG09
+1	Q9H7D0	Q7CJB1
+1	O00571	Q8CLV1
+1	Q4LDE5	Q8D1N3
+1	Q9NZJ5	Q8ZJ74
+1	Q9NRM2	Q7CJS6
+1	Q9ULJ6	Q8ZES0
+1	O14907	Q8Z9V7
+1	Q6ZV49	Q7CGI0
+1	Q9NY15	Q7CJ44
+1	O15523	Q8ZCT9
+1	Q15154	Q7CJT3
+1	P02775	Q8ZBY6
+1	Q13075	Q8ZJJ5
+1	P19838	Q8D0I9
+1	Q03014	Q8CZX8
+1	O00182	Q7CGK0
+1	Q10567	Q7CGN6
+1	Q14865	Q8CKI8
+1	P43657	Q7CI82
+1	O95478	Q7CGN7
+1	Q00532	Q7CIY7
+1	P31943	Q7CKN1
+1	Q9H3S7	Q8D0S2
+1	P04275	Q8D0R9
+1	Q86X95	Q8D0N9
+1	Q96SW2	Q3V8F6
+1	P50851	Q0WBF9
+1	P26651	Q8D0E1
+1	O60711	Q8CZX0
+1	P18850	Q8D1A4
+1	Q8NDV7	Q8CL35
+1	Q13571	Q8D0D4
+1	Q9Y4P8	Q8ZHG7
+1	Q14145	Q8ZH69
+1	O60216	Q7CHC3
+1	Q9NQB0	Q7CKP1
+1	O75153	Q7CIZ7
+1	Q7Z7A1	Q7CHZ9
+1	P17931	Q8ZJ02
+1	P18627	Q7CJK6
+1	Q16534	Q8CKV8
+1	Q30154	Q8CLT0
+1	P13591	Q7CGX2
+1	P52566	Q7CJU3
+1	Q96LI5	Q8D131
+1	P11940	Q8D068
+1	P01912	Q7CG91
+1	O14672	Q8ZAA1
+1	Q8N660	Q8ZIH1
+1	Q9Y3P9	Q8D0N7
+1	P17931	Q7CG16
+1	P67870	Q7CGA9
+1	Q9Y2T2	Q8ZD36
+1	Q96ED9	Q7CHZ9
+1	Q10587	Q9Z375
+1	Q99805	Q7CG03
+1	P14618	Q7CJE7
+1	Q8NG08	Q8D0H6
+1	Q14686	Q8CKL9
+1	Q96SJ8	Q7CGN7
+1	Q12899	Q8D1D4
+1	Q96G74	Q8ZG01
+1	O00560	Q7CFZ2
+1	O95998	Q8ZIY3
+1	Q92617	Q8CZY2
+1	O43310	Q7ARE6
+1	P01871	Q7CL87
+1	P02462	Q8CZM4
+1	Q92736	Q7CL31
+1	Q9H2F9	Q7CL84
+1	Q5HYW2	Q7CHW4
+1	Q17RY0	Q8D052
+1	Q16539	Q8ZBC2
+1	P04843	Q8ZBZ9
+1	Q16270	Q9R8C5
+1	Q9HCC8	Q8CZQ3
+1	P07948	Q8CKY6
+1	A5YKK6	Q7CHJ5
+1	Q9BRR6	Q8ZIF7
+1	Q5M775	Q8D053
+1	Q15038	Q8ZA85
+1	Q8WV19	Q8Z9S7
+1	P48995	Q7CLC1
+1	Q8IUP8	Q7CGS9
+1	P31146	Q8CZX8
+1	Q8TCU6	Q8D0Z4
+1	Q9P2Q2	Q8ZHK4
+1	Q9UQ35	Q7CGQ2
+1	P07858	Q7ARD3
+1	P34897	Q7CH91
+1	P22307	P69976
+1	Q9NR56	Q8ZG09
+1	P14618	Q8D1P7
+1	O15230	Q8Z9U7
+1	Q13492	Q8ZA84
+1	Q6ZMT4	Q7CK47
+1	P50552	Q8CWH9
+1	Q9NW64	Q8CWG4
+1	Q13595	Q7CJF7
+1	Q8IZL2	Q7ARE4
+1	P23528	Q7CKJ7
+1	O95198	Q8D0W1
+1	P30504	Q8D1Q0
+1	Q68DE3	Q7CG97
+1	Q8N163	Q8D1M8
+1	P17931	Q7CGR9
+1	P48995	Q7CK09
+1	Q9Y6X8	Q8ZH69
+1	Q14954	P40127
+1	Q9UK59	Q8D008
+1	Q9UKY1	Q7CIW0
+1	A0PJ79	Q8CZQ3
+1	Q16181	Q8D1R9
+1	P22626	P68587
+1	O43464	Q8CZZ5
+1	Q9NP59	Q7CHS9
+1	O43309	Q0WDE1
+1	P48995	Q7CGT3
+1	Q08117	Q8D068
+1	P19838	Q8ZB41
+1	Q53RD8	Q7CHR0
+1	P01848	Q8ZDJ2
+1	Q9UBK9	Q7CI41
+1	P04233	Q7CIA4
+1	Q8TEU7	Q7CL85
+1	A2RUS2	Q8D1J6
+1	P69905	Q8D0F7
+1	Q96AE4	Q8ZFW5
+1	P40222	Q8D0H8
+1	Q9H7P9	Q7CG52
+1	P31785	Q8ZIC5
+1	Q8N1N5	Q7CGX2
+1	Q13418	Q7CGZ1
+1	P14618	Q0WJY2
+1	Q96LT4	Q8D116
+1	Q10587	Q7CKH9
+1	Q2NL98	P58492
+1	P04233	Q7CKZ7
+1	Q8IZ03	Q8ZIL4
+1	P39687	Q8ZFX5
+1	O60271	Q8ZED8
+1	Q96QZ7	Q7CGN3
+1	Q70EL1	Q7CGI0
+1	Q14494	Q8D0V0
+1	Q10587	Q8CLM4
+1	P35658	Q8D1E7
+1	Q92902	Q7CG77
+1	Q12772	Q7CHU1
+1	O00376	Q8D169
+1	P01903	Q8CL89
+1	P46939	Q8ZCK0
+1	Q92793	Q7CIA4
+1	Q9BT43	Q7CHJ5
+1	Q04724	Q7CKQ0
+1	Q13571	Q8CKI8
+1	P50897	Q7CFZ6
+1	Q6PIY7	Q8D1L3
+1	Q9Y2X7	Q7CG16
+1	Q96AE4	Q7ARE4
+1	Q15810	Q8ZAA1
+1	Q9UEE5	P17778
+1	P07858	Q8ZJ07
+1	Q9BTA9	Q8ZGA1
+1	Q9UL46	Q7CH46
+1	P46379	Q8D064
+1	Q13591	Q7CJ53
+1	P49796	P17778
+1	P14866	Q8CZY5
+1	Q8IX21	Q8CKN0
+1	P30048	Q8ZAN0
+1	P01871	Q8ZA10
+1	Q9Y305	Q8CZX8
+1	Q6ZSC8	Q7CKH5
+1	Q9BX97	Q7CIY7
+1	Q10567	Q8CZT6
+1	P26641	Q8CZP1
+1	P26651	Q7CGJ6
+1	Q9UHE5	Q8CWG4
+1	P49189	Q8ZHZ5
+1	Q99814	Q8D194
+1	Q9ULX6	Q8CK83
+1	Q8TDU6	Q7CKL1
+1	Q9Y2W1	P40127
+1	P19338	Q8D0R8
+1	O75915	Q7ARD3
+1	P49023	Q8D0N7
+1	P13693	Q7CIZ3
+1	P02461	Q7CH58
+1	P51610	Q7CJM5
+1	P15822	Q8D0Z4
+1	Q96AX2	Q7CJU6
+1	P35222	Q8ZC18
+1	Q9UNE7	Q7CL91
+1	Q92614	Q7CHX2
+1	Q8IZ83	Q7CKQ0
+1	Q03135	Q7CL81
+1	O75694	Q7CL82
+1	Q9ULJ6	Q8ZDA6
+1	Q96RK0	P58644
+1	Q9BV19	Q7CHA0
+1	O94827	Q7CG60
+1	A2IDD5	Q8D194
+1	Q6Y7W6	Q8ZFM0
+1	Q9UBM7	Q8CZF9
+1	P10124	Q7CIZ3
+1	Q5VIR6	Q8D048
+1	Q8TD26	Q7CKQ0
+1	P09429	Q7CIF0
+1	P00558	Q7CK51
+1	O14908	Q7CKZ1
+1	Q7Z3K3	Q7CHQ0
+1	P15822	Q8ZGR6
+1	Q15038	Q7CL39
+1	Q7Z4G1	Q7CG90
+1	Q9H334	Q7CIA4
+1	P67809	Q7ARD3
+1	Q96MU7	O68749
+1	O43451	Q8ZJ16
+1	Q9NR56	Q74R28
+1	P20036	Q7CHC4
+1	O60664	Q7CFV5
+1	Q96JM2	Q7ARD3
+1	P05771	Q8D0H8
+1	P25786	Q7ARD3
+1	O00584	Q7CGH3
+1	Q8NBI5	Q7CG08
+1	P13236	Q8ZA76
+1	Q92541	Q7CKA9
+1	Q5U651	Q7CJ25
+1	P01857	Q7CGR6
+1	P02462	Q7CFN3
+1	P48995	Q8ZBC2
+1	O60861	Q7CKK6
+1	P46531	Q8D176
+1	P01023	Q8CZJ2
+1	P01857	Q7CJU6
+1	Q8NDV7	Q7CFR7
+1	P46379	Q7CL65
+1	Q7Z5K2	Q7CJF7
+1	O60318	Q7CGU5
+1	P30504	Q8CZQ3
+1	P55060	Q7CJ58
+1	Q16825	Q7CIN4
+1	O60238	Q7CJX4
+1	Q9BWQ6	Q8D0R9
+1	Q4G0J3	Q7CHR0
+1	O94829	Q7CG61
+1	Q12882	Q93PE0
+1	P19387	Q8ZA76
+1	P04233	Q8CL30
+1	P04233	Q7CJW2
+1	Q9BRW1	Q8CKB2
+1	Q0VD83	Q7ARD3
+1	Q9Y2M5	Q8CZU2
+1	Q6PKC3	Q8D0G3
+1	O75340	Q8CZP1
+1	O95273	Q7CFX4
+1	Q8WYP5	Q8D0N9
+1	O75340	Q8ZI65
+1	Q14814	Q8D0I9
+1	Q09013	Q7CG08
+1	P01834	Q7CH18
+1	Q6ZV49	Q7CGQ9
+1	P27816	Q7ARD3
+1	Q16181	Q8CKN6
+1	P02462	Q7CFR7
+1	Q13574	Q8CKJ5
+1	Q9NRM6	Q7CL16
+1	Q8N0X7	Q7CGJ4
+1	Q9NZM3	Q7CKD3
+1	P30101	P40127
+1	P32519	Q7CHX9
+1	P04233	Q8CLE5
+1	P01912	Q8ZJ79
+1	P14678	Q8ZES0
+1	Q6P2H3	O68740
+1	Q53GL0	Q8CLV2
+1	Q9NWF9	Q8ZBZ9
+1	P02746	Q7CL80
+1	Q15853	Q7CHK7
+1	Q9HAU8	Q8ZBZ9
+1	Q9BYC5	Q8D194
+1	P05186	Q7CHI7
+1	Q9NP72	P58497
+1	O60512	Q7CFV7
+1	Q5M775	Q8CL08
+1	Q13427	P17778
+1	P19838	Q7ARF6
+1	Q9BSJ8	Q7CGR6
+1	O00560	O68759
+1	P46939	Q7CJK4
+1	Q8NDV7	Q8ZD91
+1	P46379	Q8CKX1
+1	P13987	Q7CGD4
+1	P52569	Q8D054
+1	Q96I25	Q8CZL7
+1	Q9UBW7	Q8ZAC2
+1	P36956	Q7CKA1
+1	P39880	Q7CL32
+1	A6NM11	Q7CGR9
+1	Q9Y6Q9	Q7CG16
+1	Q9UJW9	Q7CIA4
+1	P19838	Q8D133
+1	Q9BRJ6	Q8ZCQ2
+1	Q13435	Q8D017
+1	Q14142	Q7CJF3
+1	Q5VUA4	Q8ZHG8
+1	O75794	Q7CKQ0
